id,source_dataset,original_label,num_generations,exact_match_agreement,unique_response_ratio,majority_response_fraction,mean_pairwise_similarity,min_pairwise_similarity,max_pairwise_similarity,pairwise_similarity_std,generation_disagreement
halueval-5582,halueval,0,5,0.3,0.6,0.6,0.78258216381073,0.4712652564048767,1.0,0.2142014056444168,0.21741783618927002
halueval-2427,halueval,0,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-8666,halueval,1,5,0.0,1.0,0.2,0.5225666761398315,0.2480931282043457,0.828494668006897,0.20449475944042206,0.47743332386016846
halueval-715,halueval,0,5,1.0,0.2,1.0,0.9999998807907104,0.9999999403953552,0.9999999403953552,5.960464477539063e-08,1.1920928955078125e-07
halueval-6861,halueval,1,5,0.6,0.4,0.8,0.8812946081161499,0.7791703939437866,1.0,0.0899798721075058,0.1187053918838501
halueval-2437,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1441,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-8627,halueval,1,5,0.0,1.0,0.2,0.6869560480117798,0.448599636554718,0.9207915663719177,0.13663604855537415,0.3130439519882202
halueval-9062,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1848,halueval,0,5,0.6,0.4,0.8,0.8812745213508606,0.7139155864715576,1.0,0.112014040350914,0.1187254786491394
halueval-4277,halueval,0,5,0.1,0.8,0.4,0.5740382671356201,0.24572154879570007,1.0,0.30556052923202515,0.4259617328643799
halueval-7074,halueval,0,5,0.6,0.4,0.8,0.913425087928772,0.7835627198219299,1.0,0.10603218525648117,0.08657491207122803
halueval-1201,halueval,0,5,1.0,0.2,1.0,0.9781926274299622,0.945481538772583,1.0,0.026708481833338737,0.021807372570037842
halueval-9089,halueval,0,5,1.0,0.2,1.0,0.9816375970840454,0.9693959951400757,1.0,0.014992831274867058,0.01836240291595459
halueval-161,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-3150,halueval,1,5,0.1,0.8,0.4,0.6571038961410522,0.17448240518569946,1.0,0.325099378824234,0.34289610385894775
halueval-8705,halueval,1,5,0.1,0.8,0.4,0.8499431610107422,0.7006012201309204,1.0,0.10128636658191681,0.1500568389892578
halueval-9238,halueval,0,5,0.6,0.4,0.8,0.8536308407783508,0.7040974497795105,1.0,0.08215596526861191,0.14636915922164917
halueval-5555,halueval,0,5,1.0,0.2,1.0,0.9919353723526001,0.979838490486145,1.0,0.009877081960439682,0.008064627647399902
halueval-505,halueval,1,5,0.6,0.4,0.8,0.8153492212295532,0.5383731126785278,0.9999998807907104,0.2261500060558319,0.18465077877044678
halueval-9601,halueval,1,5,0.0,1.0,0.2,0.9592172503471375,0.8946025371551514,0.9982768297195435,0.042988039553165436,0.04078274965286255
halueval-5692,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-5182,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999999403953552,0.9999999403953552,5.960464477539063e-08,1.1920928955078125e-07
halueval-5774,halueval,1,5,0.0,1.0,0.2,0.6091431379318237,0.16734370589256287,0.9547808170318604,0.34679272770881653,0.39085686206817627
halueval-1022,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-5089,halueval,1,5,0.4,0.4,0.6,0.9468868970870972,0.9114782810211182,1.0,0.04336661100387573,0.05311310291290283
halueval-2259,halueval,0,5,0.6,0.4,0.8,0.9680910110473633,0.9202277064323425,0.9999998807907104,0.03908022493124008,0.03190898895263672
halueval-4560,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-8564,halueval,1,5,0.1,0.8,0.4,0.4681791663169861,0.041566770523786545,1.0,0.3131190538406372,0.5318208336830139
halueval-6586,halueval,0,5,0.1,0.8,0.4,0.9403144717216492,0.9119004011154175,1.0,0.03090069815516472,0.05968552827835083
halueval-8022,halueval,0,5,0.0,1.0,0.2,0.8689330816268921,0.7579643726348877,0.9504181146621704,0.0540093258023262,0.1310669183731079
halueval-3313,halueval,0,5,0.6,0.4,0.8,0.974734902381897,0.9368370771408081,1.0,0.030943384394049644,0.025265097618103027
halueval-6455,halueval,1,5,0.6,0.4,0.8,0.8942656517028809,0.7476717829704285,1.0,0.11926526576280594,0.10573434829711914
halueval-4056,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4885,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-3057,halueval,0,5,0.6,0.4,0.8,0.63641756772995,0.09104400873184204,1.0,0.44529566168785095,0.36358243227005005
halueval-1800,halueval,1,5,1.0,0.2,1.0,0.9885989427566528,0.9809982776641846,1.0,0.009308875538408756,0.011401057243347168
halueval-1699,halueval,0,5,1.0,0.2,1.0,0.9786302447319031,0.9643837213516235,1.0,0.017448335886001587,0.021369755268096924
halueval-4268,halueval,1,5,0.0,1.0,0.2,0.5750407576560974,0.1825076937675476,0.9884097576141357,0.261382520198822,0.4249592423439026
halueval-6224,halueval,0,5,0.1,0.8,0.4,0.6271979808807373,0.39617136120796204,1.0,0.19347408413887024,0.3728020191192627
halueval-7278,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-6542,halueval,1,5,0.0,1.0,0.2,0.6778233647346497,0.17658564448356628,0.9788848161697388,0.2987056076526642,0.32217663526535034
halueval-8120,halueval,0,5,0.4,0.4,0.6,0.9855006337165833,0.9758344888687134,1.0,0.011838546954095364,0.014499366283416748
halueval-1770,halueval,0,5,0.3,0.6,0.6,0.7038461565971375,0.3666378855705261,1.0,0.2699129581451416,0.29615384340286255
halueval-5616,halueval,1,5,1.0,0.2,1.0,0.9602451324462891,0.9337419271469116,1.0,0.032459694892168045,0.03975486755371094
halueval-4798,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9542,halueval,1,5,0.6,0.4,0.8,0.7203523516654968,0.3008808493614197,1.0,0.3424970507621765,0.2796476483345032
halueval-987,halueval,0,5,0.6,0.4,0.8,0.6844915151596069,0.2527199387550354,1.0,0.33496031165122986,0.31550848484039307
halueval-7725,halueval,0,5,0.1,0.8,0.4,0.4505513608455658,0.1332084834575653,1.0,0.2665005624294281,0.5494486391544342
halueval-6995,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-5982,halueval,1,5,0.6,0.4,0.8,0.6724845170974731,0.18121129274368286,0.9999998807907104,0.4011228382587433,0.32751548290252686
halueval-7169,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1874,halueval,0,5,0.3,0.6,0.6,0.6916173100471497,0.5029505491256714,1.0,0.21193844079971313,0.30838268995285034
halueval-6090,halueval,0,5,0.1,0.8,0.4,0.6718391180038452,0.5563949346542358,0.9999998807907104,0.12165993452072144,0.3281608819961548
halueval-4527,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4794,halueval,1,5,1.0,0.2,1.0,0.9885881543159485,0.9809802770614624,1.0,0.009317723102867603,0.011411845684051514
halueval-51,halueval,0,5,1.0,0.2,1.0,0.988900363445282,0.9722512364387512,0.9999998807907104,0.013594004325568676,0.011099636554718018
halueval-3130,halueval,0,5,0.1,0.8,0.4,0.798782467842102,0.5824587345123291,0.9999999403953552,0.14298652112483978,0.20121753215789795
halueval-5564,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-5904,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-666,halueval,1,5,0.4,0.4,0.6,0.5266274213790894,0.2132357358932495,1.0,0.3776765763759613,0.47337257862091064
halueval-3180,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-102,halueval,1,5,0.2,0.6,0.4,0.6831964254379272,0.5724416971206665,1.0,0.15194186568260193,0.31680357456207275
halueval-1780,halueval,1,5,0.0,1.0,0.2,0.7739588022232056,0.42494285106658936,0.9975669384002686,0.25158295035362244,0.22604119777679443
halueval-7326,halueval,0,5,0.0,1.0,0.2,0.9262261390686035,0.8394331932067871,0.9823698997497559,0.0394262820482254,0.07377386093139648
halueval-3963,halueval,1,5,0.0,1.0,0.2,0.9090828895568848,0.8305830955505371,0.9468827247619629,0.033591415733098984,0.09091711044311523
halueval-935,halueval,1,5,0.6,0.4,0.8,0.8124063611030579,0.5310158133506775,1.0,0.22975440323352814,0.18759363889694214
halueval-8967,halueval,1,5,0.0,1.0,0.2,0.9076277017593384,0.8288962841033936,0.9712587594985962,0.042486634105443954,0.09237229824066162
halueval-8973,halueval,1,5,1.0,0.2,1.0,0.9886046648025513,0.9810077548027039,1.0,0.009304261766374111,0.01139533519744873
halueval-5740,halueval,0,5,1.0,0.2,1.0,0.9798396229743958,0.9663993120193481,1.0,0.016460901126265526,0.020160377025604248
halueval-7612,halueval,0,5,0.1,0.8,0.4,0.7433222532272339,0.5975383520126343,1.0,0.1381533443927765,0.2566777467727661
halueval-7263,halueval,0,5,0.1,0.8,0.4,0.7591040134429932,0.4531712830066681,1.0,0.2339836210012436,0.24089598655700684
halueval-6592,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4514,halueval,1,5,0.1,0.8,0.4,0.652161717414856,0.38532477617263794,1.0,0.20279482007026672,0.34783828258514404
halueval-2565,halueval,0,5,0.6,0.4,0.8,0.9891731142997742,0.9729328155517578,1.0,0.013260157778859138,0.01082688570022583
halueval-3372,halueval,1,5,1.0,0.2,1.0,0.9911938905715942,0.9779847264289856,0.9999998807907104,0.010785178281366825,0.008806109428405762
halueval-7171,halueval,0,5,0.6,0.4,0.8,0.7890188097953796,0.4725472629070282,0.9999998807907104,0.2583979368209839,0.21098119020462036
halueval-2467,halueval,1,5,0.1,0.8,0.4,0.7519688010215759,0.5318094491958618,1.0,0.1315954625606537,0.24803119897842407
halueval-8330,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9671,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-6465,halueval,1,5,0.0,1.0,0.2,0.7337015271186829,0.4688463807106018,0.9505736827850342,0.139448881149292,0.26629847288131714
halueval-6103,halueval,1,5,0.0,1.0,0.2,0.6789723634719849,0.3070589601993561,0.9152957201004028,0.20773789286613464,0.32102763652801514
halueval-475,halueval,1,5,0.3,0.6,0.6,0.84125816822052,0.7134832739830017,1.0,0.11297934502363205,0.15874183177947998
halueval-9060,halueval,1,5,0.4,0.4,0.6,0.8987414240837097,0.8312357068061829,1.0,0.08267728239297867,0.10125857591629028
halueval-4121,halueval,1,5,0.6,0.4,0.8,0.7432950735092163,0.35823768377304077,1.0,0.31439802050590515,0.2567049264907837
halueval-2109,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-3298,halueval,0,5,0.2,0.6,0.4,0.8437073826789856,0.7347372770309448,1.0,0.12653836607933044,0.1562926173210144
halueval-4495,halueval,0,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-7533,halueval,1,5,0.4,0.4,0.6,0.9223740696907043,0.8706232905387878,1.0,0.0633813887834549,0.07762593030929565
halueval-7273,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9666,halueval,0,5,0.6,0.4,0.8,0.871477484703064,0.6786938905715942,1.0,0.15740720927715302,0.12852251529693604
halueval-6411,halueval,0,5,1.0,0.2,1.0,0.9732802510261536,0.9554671049118042,1.0,0.021816574037075043,0.026719748973846436
halueval-7291,halueval,1,5,0.4,0.4,0.6,0.7980751991271973,0.6634587049484253,1.0,0.16487088799476624,0.20192480087280273
halueval-300,halueval,1,5,0.0,1.0,0.2,0.8979544639587402,0.813302755355835,0.9470964670181274,0.04846084490418434,0.10204553604125977
halueval-9888,halueval,0,5,1.0,0.2,1.0,0.9939630627632141,0.9849077463150024,1.0,0.007393664214760065,0.006036937236785889
halueval-4650,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4684,halueval,0,5,0.6,0.4,0.8,0.8986088633537292,0.7465223073959351,1.0,0.1241782009601593,0.10139113664627075
halueval-1338,halueval,1,5,0.0,1.0,0.2,0.9015032052993774,0.7726987600326538,0.9594870805740356,0.051825687289237976,0.09849679470062256
halueval-7113,halueval,0,5,0.3,0.6,0.6,0.5558424592018127,0.3284238278865814,1.0,0.29247766733169556,0.44415754079818726
halueval-7299,halueval,0,5,0.6,0.4,0.8,0.8851693272590637,0.7129234075546265,0.9999998807907104,0.14063817262649536,0.11483067274093628
halueval-5841,halueval,1,5,0.4,0.4,0.6,0.739643394947052,0.5660723447799683,1.0,0.21258026361465454,0.260356605052948
halueval-3953,halueval,0,5,1.0,0.2,1.0,0.9652647972106934,0.9421080350875854,1.0,0.028361154720187187,0.03473520278930664
halueval-3037,halueval,0,5,0.6,0.4,0.8,0.9819305539131165,0.9548262357711792,1.0,0.022130534052848816,0.018069446086883545
halueval-554,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1521,halueval,0,5,1.0,0.2,1.0,0.9999998211860657,0.9999997615814209,0.9999997615814209,5.960464477539063e-08,1.7881393432617188e-07
halueval-9884,halueval,1,5,0.1,0.8,0.4,0.38018685579299927,0.10516148805618286,0.8974642753601074,0.29608675837516785,0.6198131442070007
halueval-952,halueval,1,5,0.1,0.8,0.4,0.700508713722229,0.509635329246521,1.0,0.18231633305549622,0.299491286277771
halueval-223,halueval,1,5,0.3,0.6,0.6,0.8370444178581238,0.7281847596168518,1.0,0.12818709015846252,0.16295558214187622
halueval-8843,halueval,0,5,0.6,0.4,0.8,0.7509781122207642,0.37744542956352234,0.9999998807907104,0.30498814582824707,0.24902188777923584
halueval-2360,halueval,1,5,0.0,1.0,0.2,0.44443821907043457,0.006333910394459963,0.7610774040222168,0.34203535318374634,0.5555617809295654
halueval-6893,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999999403953552,0.9999999403953552,5.960464477539063e-08,1.1920928955078125e-07
halueval-4923,halueval,1,5,0.0,1.0,0.2,0.722353458404541,0.3701557517051697,0.9774365425109863,0.2656826078891754,0.277646541595459
halueval-1969,halueval,0,5,0.0,1.0,0.2,0.9362084269523621,0.9125502109527588,0.9533563852310181,0.012357739731669426,0.06379157304763794
halueval-6036,halueval,1,5,1.0,0.2,1.0,0.981705367565155,0.9542635083198547,1.0,0.022406212985515594,0.01829463243484497
halueval-7241,halueval,0,5,1.0,0.2,1.0,0.9999998807907104,0.9999999403953552,0.9999999403953552,5.960464477539063e-08,1.1920928955078125e-07
halueval-846,halueval,0,5,0.0,1.0,0.2,0.8817259669303894,0.82288658618927,0.9732858538627625,0.04148119315505028,0.1182740330696106
halueval-3268,halueval,1,5,0.0,1.0,0.2,0.5062791705131531,0.002256568521261215,0.841924786567688,0.2982117235660553,0.4937208294868469
halueval-8780,halueval,1,5,0.1,0.8,0.4,0.6142793893814087,0.46658915281295776,0.9999998807907104,0.1802833378314972,0.3857206106185913
halueval-8798,halueval,1,5,0.0,1.0,0.2,0.4483739733695984,0.10201121866703033,0.9526920914649963,0.26545941829681396,0.5516260266304016
halueval-487,halueval,1,5,0.0,1.0,0.2,0.7988883852958679,0.6244174838066101,0.9846503734588623,0.10819962620735168,0.20111161470413208
halueval-1648,halueval,0,5,1.0,0.2,1.0,0.982157826423645,0.9553945064544678,1.0,0.02185213938355446,0.01784217357635498
halueval-2434,halueval,1,5,0.0,1.0,0.2,0.8201055526733398,0.6238882541656494,0.9978221654891968,0.1245293915271759,0.17989444732666016
halueval-4238,halueval,0,5,0.3,0.6,0.6,0.749548077583313,0.5771338939666748,0.9999998807907104,0.19844438135623932,0.250451922416687
halueval-4839,halueval,0,5,0.6,0.4,0.8,0.8816889524459839,0.7042226791381836,0.9999998807907104,0.14490064978599548,0.11831104755401611
halueval-9782,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-7303,halueval,0,5,0.2,0.6,0.4,0.5848056674003601,0.33397191762924194,0.9999998807907104,0.3051450848579407,0.4151943325996399
halueval-3702,halueval,0,5,0.1,0.8,0.4,0.7335233688354492,0.5226446986198425,0.9999998211860657,0.1516139656305313,0.2664766311645508
halueval-3405,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-6756,halueval,1,5,0.4,0.4,0.6,0.5933844447135925,0.32230740785598755,1.0,0.3320002257823944,0.40661555528640747
halueval-3616,halueval,1,5,0.0,1.0,0.2,0.8873547315597534,0.7777612209320068,0.9758738875389099,0.05779886618256569,0.11264526844024658
halueval-1321,halueval,1,5,0.6,0.4,0.8,0.7532050609588623,0.38301265239715576,1.0,0.3022608160972595,0.2467949390411377
halueval-963,halueval,1,5,0.3,0.6,0.6,0.6598227620124817,0.21955981850624084,0.9999999403953552,0.3567807078361511,0.3401772379875183
halueval-2921,halueval,0,5,0.6,0.4,0.8,0.984875500202179,0.962188720703125,0.9999999403953552,0.01852363720536232,0.015124499797821045
halueval-9013,halueval,1,5,0.0,1.0,0.2,0.7387265563011169,0.48205214738845825,0.9302564859390259,0.16565485298633575,0.26127344369888306
halueval-634,halueval,0,5,0.0,1.0,0.2,0.5597169995307922,0.21556222438812256,0.9755064249038696,0.2686171233654022,0.44028300046920776
halueval-9579,halueval,1,5,0.0,1.0,0.2,0.6048314571380615,0.2464626282453537,0.9342714548110962,0.25913846492767334,0.3951685428619385
halueval-9781,halueval,0,5,0.2,0.6,0.4,0.4187300205230713,0.08400270342826843,0.9999998807907104,0.3182847797870636,0.5812699794769287
halueval-2186,halueval,0,5,0.0,1.0,0.2,0.8518657684326172,0.7834154367446899,0.9197248220443726,0.039252426475286484,0.1481342315673828
halueval-5821,halueval,0,5,0.1,0.8,0.4,0.2928916811943054,0.09775923192501068,0.9999999403953552,0.2552931010723114,0.7071083188056946
halueval-5265,halueval,1,5,0.1,0.8,0.4,0.9365334510803223,0.8899080753326416,0.9999998807907104,0.03407181426882744,0.06346654891967773
halueval-2454,halueval,1,5,0.1,0.8,0.4,0.45081669092178345,-0.11291671544313431,1.0,0.44947120547294617,0.5491833090782166
halueval-2285,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-486,halueval,0,5,0.0,1.0,0.2,0.9178120493888855,0.8504852056503296,0.9941795468330383,0.042009565979242325,0.0821879506111145
halueval-2726,halueval,1,5,0.1,0.8,0.4,0.6552621126174927,0.27125146985054016,1.0,0.27734607458114624,0.3447378873825073
halueval-3954,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4711,halueval,0,5,0.0,1.0,0.2,0.6316532492637634,0.16217869520187378,0.9584035873413086,0.31765273213386536,0.3683467507362366
halueval-4659,halueval,0,5,0.0,1.0,0.2,0.9048830270767212,0.8190486431121826,0.9704338908195496,0.046751730144023895,0.09511697292327881
halueval-5105,halueval,1,5,0.1,0.8,0.4,0.9717329144477844,0.9601981043815613,0.9999998807907104,0.012680679559707642,0.028267085552215576
halueval-6198,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-7256,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-5895,halueval,1,5,0.2,0.6,0.4,0.8247979879379272,0.6977310180664062,1.0,0.09969969838857651,0.17520201206207275
halueval-2080,halueval,1,5,0.0,1.0,0.2,0.9474316835403442,0.887178897857666,0.998172402381897,0.032159894704818726,0.05256831645965576
halueval-1807,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-6383,halueval,0,5,0.1,0.8,0.4,0.7300093770027161,0.5270813703536987,1.0,0.17454078793525696,0.26999062299728394
halueval-465,halueval,0,5,0.1,0.8,0.4,0.4860197901725769,0.1659533679485321,0.9999997615814209,0.24832405149936676,0.5139802098274231
halueval-198,halueval,1,5,0.1,0.8,0.4,0.7395192384719849,0.5317217111587524,0.9999998807907104,0.1498396396636963,0.26048076152801514
halueval-6081,halueval,0,5,0.0,1.0,0.2,0.6824542880058289,0.23008480668067932,0.9874821901321411,0.3490120768547058,0.31754571199417114
halueval-9423,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1711,halueval,1,5,0.1,0.8,0.4,0.4463752806186676,0.17757165431976318,1.0,0.3062869906425476,0.5536247193813324
halueval-7820,halueval,1,5,1.0,0.2,1.0,0.9999998211860657,0.9999997615814209,0.9999997615814209,5.960464477539063e-08,1.7881393432617188e-07
halueval-943,halueval,1,5,0.1,0.8,0.4,0.6917184591293335,0.4959953725337982,0.9858198165893555,0.1338765025138855,0.3082815408706665
halueval-4702,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4357,halueval,1,5,0.4,0.4,0.6,0.9629201889038086,0.9382003545761108,1.0,0.03027551993727684,0.037079811096191406
halueval-4262,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-6365,halueval,1,5,0.4,0.4,0.6,0.6923583149909973,0.46739786863327026,1.0,0.2496950924396515,0.3076416850090027
halueval-8479,halueval,0,5,0.6,0.4,0.8,0.7837903499603271,0.4594758152961731,1.0,0.26480168104171753,0.21620965003967285
halueval-5522,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-5237,halueval,1,5,0.1,0.8,0.4,0.6441680192947388,0.35627925395965576,1.0,0.25077369809150696,0.35583198070526123
halueval-3649,halueval,1,5,0.1,0.8,0.4,0.7629682421684265,0.5883545279502869,1.0,0.1444472074508667,0.2370317578315735
halueval-8097,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-2952,halueval,1,5,0.1,0.8,0.4,0.7161253690719604,0.6183745265007019,1.0,0.13495442271232605,0.28387463092803955
halueval-4358,halueval,0,5,0.1,0.8,0.4,0.6116840243339539,0.39943283796310425,0.9683414697647095,0.15875165164470673,0.38831597566604614
halueval-765,halueval,1,5,0.0,1.0,0.2,0.9499489665031433,0.877984881401062,0.999164342880249,0.04807797074317932,0.05005103349685669
halueval-1075,halueval,1,5,1.0,0.2,1.0,0.9999998211860657,0.9999997615814209,0.9999997615814209,5.960464477539063e-08,1.7881393432617188e-07
halueval-1912,halueval,0,5,1.0,0.2,1.0,0.9732366800308228,0.9553945064544678,1.0,0.021852118894457817,0.026763319969177246
halueval-7808,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-749,halueval,0,5,0.0,1.0,0.2,0.6814164519309998,0.48834681510925293,0.8242648243904114,0.10773899406194687,0.31858354806900024
halueval-7952,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-97,halueval,1,5,0.1,0.8,0.4,0.794394850730896,0.6230347156524658,1.0,0.11246123909950256,0.205605149269104
halueval-3863,halueval,0,5,0.1,0.8,0.4,0.7416187524795532,0.5686005353927612,1.0,0.20072408020496368,0.2583812475204468
halueval-2164,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
